,Locality,Region,Type,latitude,longitude,price
147,Kandivali West,Mumbai,1 BHK 389 Sq-ft Flat/Apartment for Rent in Chamunda Sudha Avenue Kandivali West,19.2099437,72.8308692,"18,000"
148,Kandivali West,Mumbai,2 BHK 852 Sq-ft Flat/Apartment for Rent in Shree Chanakya CHS link road kandivali west,19.212709,72.8369065,"38,000"
149,Kandivali West,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Shree Chanakya CHS Kandivali West,19.212709,72.8369065,"40,000"
150,Kandivali West,Mumbai,2 BHK Flat 1050 sqft,19.20817756652832,72.83340454101562,"32,000"
151,Ekta Nagar Charkop,Mumbai,Studio Apartment 340 sqft,19.20161247253418,72.82728576660156,"11,000"
152,Kandivali West,Mumbai,1 BHK Flat 410 sqft,19.209943771362305,72.83087158203125,"14,500"
153,Kandivali West,Mumbai,2 BHK 900 Sq-ft Flat/Apartment for Rent in Sethia Kalpavruksh Heights Kandivali West,19.201858333333334,72.83409666666667,"35,000"
154,Kandivali West,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Chandak Nisarg Kandivali West,19.2099437,72.8308692,"25,000"
155,Kandivali West,Mumbai,2 BHK 1260 Sq-ft Flat/Apartment for Rent in RNA ROYALE PARK Kandivali West,19.20789513,72.83290576,"40,000"
156,Kandivali West,Mumbai,3 BHK 1560 Sq-ft Flat/Apartment for Rent in Mayfair Greens Kandivali West,19.2136174,72.852864,"50,000"
157,Kandivali West,Mumbai,Studio Apartment 340 sqft,19.201731,72.825773,"11,000"
158,Mahatama Gandhi Road,Mumbai,3 BHK 1100 Sq-ft Flat/Apartment for Rent in Raj Heights Apartments Mahatama Gandhi Road,19.204679299776,72.8399765037362,"60,000"
159,Mahavir Nagar,Mumbai,2 BHK Flat 950 sqft,19.19175,72.84694,"40,000"
160,Sector 8 Charkop ,Mumbai,2 BHK Flat 1000 sqft,19.218149185180664,72.81591796875,"30,000"
161,Ekta Nagar Charkop,Mumbai,1 BHK Flat 520 sqft,0.0,0.0,"14,000"
162,Kandivali West,Mumbai,1 BHK Flat 620 sqft,19.201879,72.834483,"25,000"
163,Charkop,Mumbai,1 BHK 652 Sq-ft Flat/Apartment for Rent in Rustomjee Meridian Charkop,19.20678417,72.81912281,"25,000"
164,Mahavir Nagar,Mumbai,3 BHK Flat 1152 sqft,19.19175,72.84694,"45,000"
165,Kandivali West,Mumbai,2 BHK Flat 950 sqft,19.2099437,72.8308692,"28,000"
166,Kandivali West,Mumbai,1 BHK Flat 450 sqft,19.2004451751709,72.82736206054688,"15,000"
167,Kandivali West,Mumbai,Studio Apartment 340 sqft,19.201557159423828,72.82730102539062,"11,000"
168,Jethava Nagar,Mumbai,3 BHK 1130 Sq-ft Flat/Apartment for Rent in Rodium Xpoint Jethava Nagar,19.207694,72.850623,"50,000"
169,Dahanukar Wadi,Mumbai,2 BHK Flat 1050 sqft,19.20768,72.83846,"32,000"
170,Kandivali West,Mumbai,3 BHK 1680 Sq-ft Flat/Apartment for Rent in Kesar Ashish Kandivali West,19.21757792,72.83877933,"57,000"
171,Mahavir Nagar,Mumbai,1 BHK Flat 390 sqft,19.19175,72.84694,"15,000"
172,Sector 8 Charkop ,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Sai Mangal Building Charkop Sector 8,19.2153984407855,72.8186995248004,"24,000"
173,Kandivali West,Mumbai,1 BHK Flat 340 sqft,19.20172119140625,72.8262710571289,"12,000"
174,Kandivali West,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in RNA Regency Park Kandivali West,19.207669,72.833345,"36,000"
175,Charkop Gaon,Mumbai,1 BHK 700 Sq-ft Flat/Apartment for Rent in Rustomjee Meridian Charkop Village,19.20678417,72.81912281,"25,000"
176,Kandivali West,Mumbai,1 BHK Flat 280 sqft,19.20399284362793,72.82640838623047,"10,500"
177,Charkop,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Arvindo Kandivali West Charkop,19.2202125988807,72.8230962043468,"27,000"
178,Kandivali West,Mumbai,Studio Apartment 350 sqft,19.202390670776367,72.82568359375,"11,000"
