,Locality,Region,Type,latitude,longitude,price
496,Hiranandani Estate,Thane,1 BHK 630 Sq-ft Flat/Apartment for Rent in The Walk Hiranandani Estate,19.25675,72.983604,"23,000"
497,Ghodbunder Road,Thane,4 BHK 2415 Sq-ft Flat/Apartment for Rent in Rodas Enclave Ghodbunder Road,19.2591843,72.9831185,"80,000"
498,Anand Nagar,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Hill Spring Anand Nagar,19.262462,72.971115,"23,000"
499,Ghodbunder Road,Thane,1 BHK 649 Sq-ft Flat/Apartment for Rent in Lodha Splendora Ghodbunder Road,19.283103022435,72.956399308722,"14,000"
500,Kasarvadavali,Thane,1 BHK 535 Sq-ft Flat/Apartment for Rent in Unnathi Greens Kasarvadavali,19.2654,72.97258,"13,000"
501,Hiranandani Estate,Thane,3 BHK 1650 Sq-ft Flat/Apartment for Rent in Skylark Enclave Hiranandani Estate,19.2575583,72.9829639,"40,000"
502,Kasarvadavali,Thane,1 BHK 665 Sq-ft Flat/Apartment for Rent in Mahavir Kalpavruksha Kasarvadavali,19.2690156496098,72.9625896690085,"18,000"
503,Ghodbunder Road,Thane,3 BHK 1850 Sq-ft Flat/Apartment for Rent in Rodas Enclave Hiranandani Estate Bankston,19.2591843,72.9831185,"70,000"
504,Ghodbunder Road,Thane,3 BHK 1250 Sq-ft Flat/Apartment for Rent in Acme Ozone Ghodbunder Road,19.234578,72.972307,"32,000"
505,Hiranandani Estate,Thane,1 BHK 600 Sq-ft Flat/Apartment for Rent in The Walk Hiranandani Estate,19.25675,72.983604,"22,000"
506,Patlipada,Thane,2 BHK Flat 1000 sqft,19.25071907043457,72.97470092773438,"32,000"
507,Hiranandani Estate,Thane,1 BHK 600 Sq-ft Flat/Apartment for Rent in Project Hiranandani Estate Hiranandani Estate,19.255596,72.982265,"20,500"
508,Hiranandani Estate,Thane,1 BHK 630 Sq-ft Flat/Apartment for Rent in Hiranandani Estate Lavinia Hiranandani Estate,19.25799146,72.98579564,"21,000"
509,Ghodbunder Road,Thane,3 BHK 1850 Sq-ft Flat/Apartment for Rent in Rodas Enclave Ghodbunder Road,19.2591843,72.9831185,"55,000"
510,Ghodbunder Road,Thane,1 BHK 565 Sq-ft Flat/Apartment for Rent in Hiranandani Estate Broadway Ghodbunder Road,19.263431,72.9680802,"17,000"
511,Kasarvadavali,Thane,1 BHK 680 Sq-ft Flat/Apartment for Rent in Abrol Krishna Greenland Park Kasarvadavali,19.2713221,72.9689398,"12,500"
512,Hiranandani Estate,Thane,3 BHK Flat 1350 sqft,19.2575583,72.9829639,"40,000"
513,Ghodbunder Road,Thane,2 BHK 856 Sq-ft Flat/Apartment for Rent in One Hiranandani Park Ghodbunder Road,19.2444183333333,72.9767616666667,"36,000"
514,Hiranandani Estate,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Hiranandani Estate - Villa Royale Hiranandani Estate,19.2567125,72.9851585,"28,000"
515,Ghodbunder Road,Thane,2 BHK 820 Sq-ft Flat/Apartment for Rent in Acme Ozone Ghodbunder Road,19.234578,72.972307,"25,000"
516,Ghodbunder Road,Thane,2 BHK 950 Sq-ft Flat/Apartment for Rent in Lodha Splendora Ghodbunder Road,19.283103022435,72.956399308722,"18,000"
517,Ghodbunder Road,Thane,2 BHK 950 Sq-ft Flat/Apartment for Rent in Vijay Vilas Ghodbunder Road,19.2628632486712,72.9745199858968,"22,000"
518,Manpada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Pride Park Manpada,19.229522,72.977089,"22,000"
519,Ghodbunder Road,Thane,1 BHK 550 Sq-ft Flat/Apartment for Rent in Vihang Valley Ghodbunder Road,19.267285,72.9608345,"12,000"
520,Ghodbunder Road,Thane,1 BHK Flat 750 sqft,19.26470184326172,72.96694946289062,"12,000"
521,Kasarvadavali,Thane,2 BHK 995 Sq-ft Flat/Apartment for Rent in Puranik City Kasarvadavali,19.274749,72.963404,"16,500"
522,Kasarvadavali,Thane,1 BHK 620 Sq-ft Flat/Apartment for Rent in Haware Citi Kasarvadavali,19.280216,72.930298,"10,000"
523,Manpada,Thane,2 BHK 900 Sq-ft Flat/Apartment for Rent in Neelkanth Greens Manpada,19.243536,72.97065,"23,000"
524,Anand Nagar,Thane,2 BHK 950 Sq-ft Flat/Apartment for Rent in Cosmos Jewels Anand Nagar,19.2599992194126,72.9688309756233,"25,000"
525,Hiranandani Estate,Thane,3 BHK 2100 Sq-ft Flat/Apartment for Rent in Rosa Royale Hiranandani Estate,19.2584544186573,72.978557634734,"39,000"
526,Manpada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Kalpataru Hills Manpada,19.2364557031356,72.965323,"24,000"
527,Ghodbunder Road,Thane,2 BHK 900 Sq-ft Flat/Apartment for Rent in Cosmos Jewels Ghodbunder Road,19.2599992194126,72.9688309756233,"21,000"
528,Ghodbunder Road,Thane,2 BHK 850 Sq-ft Flat/Apartment for Rent in Kavya Atlanta Tower Ghodbunder Road,19.263431,72.9680802,"15,999"
529,Manpada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Kalpataru Hills Manpada,19.2364557031356,72.965323,"26,000"
530,Manpada,Thane,2 BHK 950 Sq-ft Flat/Apartment for Rent in Nexus Hyde Park Manpada,19.227972,72.974701,"26,000"
531,Hiranandani Estate,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Skylark Enclave Hiranandani Estate,19.2575583,72.9829639,"32,000"
532,Waghbil,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Prestige Residency Waghbil,19.2514434,72.9692628,"27,000"
533,Ghodbunder Road,Thane,1 BHK 638 Sq-ft Flat/Apartment for Rent in One Hiranandani Park Ghodbunder Road,19.2444183333333,72.9767616666667,"26,500"
534,Hiranandani Estate,Thane,3 BHK 1445 Sq-ft Flat/Apartment for Rent in Rodas Enclave Hiranandani Estate,19.2591843,72.9831185,"42,000"
535,Kasarvadavali,Thane,1 BHK 610 Sq-ft Flat/Apartment for Rent in Vihang Valley Kasarvadavali,19.267285,72.9608345,"12,990"
536,Manpada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Soham Tower Manpada,19.2353894,72.9751718,"25,000"
537,Ghodbunder Road,Thane,2 BHK 850 Sq-ft Flat/Apartment for Rent in Puraniks Hometown Ghodbunder Road,19.269825,72.962451,"16,000"
