,Locality,Region,Type,latitude,longitude,price
196,Thane West,Thane,3 BHK Flat 1835 sqft,19.233034133911133,72.97650909423828,"43,000"
197,Kolshet Road,Thane,2 BHK 800 Sq-ft Flat/Apartment for Rent in Lodha Amara Kolshet Road,19.233686,72.988434,"22,500"
198,Majiwada,Thane,1 BHK 600 Sq-ft Flat/Apartment for Rent in Lodha Paradise Majiwada,19.2128973,72.9832952,"24,000"
199,Manpada,Thane,3 BHK 1654 Sq-ft Flat/Apartment for Rent in Dosti Imperia Manpada,19.205414,72.959681,"45,000"
200,Dhokali,Thane,2 BHK 1125 Sq-ft Flat/Apartment for Rent in STG Marigold Siddheshwar Garden Dhokali,19.23123,72.9819394,"23,000"
201,Balkum Pada,Thane,2 BHK 1060 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Balkum village,19.208801,72.987206,"26,000"
202,Kolshet Road,Thane,2 BHK 1030 Sq-ft Flat/Apartment for Rent in Sunrise by Kalpataru Kolshet Road,19.228471,72.987741,"25,300"
203,Majiwada,Thane,3 BHK 1500 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"35,000"
204,Thane West,Thane,2 BHK 1225 Sq-ft Flat/Apartment for Rent in Swastik Regalia waghbill,19.2629109,72.9744258,"21,000"
205,Thane West,Thane,1 BHK 650 Sq-ft Flat/Apartment for Rent in Aakash Ganga Complex anand nagar ghodbunder road.,19.261202,72.9726,"20,000"
206,Majiwada,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Majiwada,19.215186,72.987193,"28,500"
207,Kolshet,Thane,2 BHK Flat 830 sqft,19.2221226,72.982272,"24,500"
208,Majiwada,Thane,2 BHK Flat 990 sqft,19.216172,72.972294,"30,000"
209,Thane West,Thane,"1 BHK 610 Sq-ft Flat/Apartment for Rent in Thane West, Thane",19.225128173828125,72.97726440429688,"19,000"
210,Majiwada,Thane,"2 BHK 810 Sq-ft Flat/Apartment for Rent in Majiwada, Thane",19.215652,72.991208,"28,000"
211,Thane West,Thane,"1 BHK 600 Sq-ft Flat/Apartment for Rent in Thane West, Thane",19.225129,72.9772647,"19,000"
212,Thane West,Thane,"2 BHK 925 Sq-ft Flat/Apartment for Rent in Thane West, Thane",19.225128173828125,72.97726440429688,"18,000"
213,Balkum Pada,Thane,2 BHK Flat 530 sqft,19.22331378,72.98849622,"25,000"
214,Thane West,Thane,"2 BHK 745 Sq-ft Flat/Apartment for Rent in Thane West, Thane",19.225129,72.9772647,"35,000"
215,Majiwada,Thane,2 BHK Flat 932 sqft,19.2106657,72.9879907,"26,000"
216,Bhaskar Colony,Thane,"2 BHK 950 Sq-ft Flat/Apartment for Rent in Bhaskar Colony, Thane",19.185916900634766,72.96640014648438,"39,000"
217,Rabodi,Thane,1 BHK Builder Floor 550 sqft,19.203963,72.984624,"17,500"
218,Thane West,Thane,2 BHK Flat 1000 sqft,19.225129,72.9772647,"32,000"
219,Shivai Nagar,Thane,"2 BHK 1000 Sq-ft Flat/Apartment for Rent in Shivai Nagar, Thane",19.2171573638916,72.95689392089844,"27,000"
220,Thane West,Thane,1 BHK Flat 558 sqft,19.2348075,72.973197,"18,000"
221,Thane West,Thane,"2 BHK 900 Sq-ft Flat/Apartment for Rent in Thane West, Thane",19.225129,72.9772647,"20,000"
222,Vasant Vihar - Thane West,Thane,4 BHK Flat 2646 sqft,19.2236788970589,72.9652013231644,"70,000"
223,Eden Woods,Thane,"1 BHK 560 Sq-ft Flat/Apartment for Rent in Eden Woods, Thane",19.23145866394043,72.97161865234375,"22,000"
224,Balkum Pada,Thane,2 BHK Flat 530 sqft,19.22331378,72.98849622,"25,000"
225,Thane West,Thane,2 BHK Flat 900 sqft,19.2457714889192,72.9833315945075,"25,000"
