ID,Apartment Type,Hub,Price in INR,Locality,Region,latitude,longitude
300,2 BHK,Airoli_NM,42000,Airoli,Navi Mumbai,19.15859604,72.99901581
301,2 BHK,Airoli_NM,38000,Airoli,Navi Mumbai,19.1585969,72.9990168
302,2 BHK,Airoli_NM,38000,Sector 20-Airoli,Navi Mumbai,19.1655736,72.9910826
303,2 BHK,Airoli_NM,33000,Airoli,Navi Mumbai,19.1585969,72.9990168
304,3 BHK,Airoli_NM,45000,Airoli,Navi Mumbai,19.1585969,72.9990168
305,Studio,Airoli_NM,11000,Airoli,Navi Mumbai,19.1585969,72.9990168
306,1 BHK,Airoli_NM,13000,Sector 8-Airoli,Navi Mumbai,19.1442848,72.9940349
307,1 BHK,Airoli_NM,16000,Airoli,Navi Mumbai,19.1585969,72.9990168
308,3 BHK,Airoli_NM,40000,Airoli,Navi Mumbai,19.1585969,72.9990168
309,2 BHK,Airoli_NM,15000,Airoli,Navi Mumbai,19.1585969,72.9990168
310,1 BHK,Airoli_NM,13500,Airoli,Navi Mumbai,19.15859604,72.99901581
311,2 BHK,Airoli_NM,22000,Airoli,Navi Mumbai,19.1585969,72.9990168
312,1 BHK,Airoli_NM,21000,Airoli,Navi Mumbai,19.15859604,72.99901581
313,1 BHK,Airoli_NM,15000,Airoli,Navi Mumbai,19.1585969,72.9990168
314,1 BHK,Airoli_NM,13900,Airoli,Navi Mumbai,19.1585969,72.9990168
315,2 BHK,Airoli_NM,30500,Sector 14-Airoli,Navi Mumbai,19.15059,72.9884994
316,2 BHK,Airoli_NM,15000,Airoli,Navi Mumbai,19.1585969,72.9990168
317,1 BHK,Airoli_NM,11000,Airoli,Navi Mumbai,19.1585969,72.9990168
318,2 BHK,Airoli_NM,16000,Sector 17-Airoli,Navi Mumbai,19.1529122,72.9940349
319,3 BHK,Airoli_NM,35000,Airoli,Navi Mumbai,19.1585969,72.9990168
320,1 BHK,Airoli_NM,10500,Sector 1-Airoli,Navi Mumbai,19.1643711,72.9973562
321,1 BHK,Airoli_NM,18000,Airoli,Navi Mumbai,19.1585969,72.9990168
322,1 BHK,Airoli_NM,15000,Airoli,Navi Mumbai,19.15859604,72.99901581
323,1 BHK,Airoli_NM,19000,Sector 9-Airoli,Navi Mumbai,19.144218,72.9881681
324,1 BHK,Airoli_NM,22500,Airoli,Navi Mumbai,19.1585969,72.9990168
325,1 BHK,Airoli_NM,20000,Sector 20-Airoli,Navi Mumbai,19.1655736,72.9910826
326,1 BHK,Airoli_NM,17000,Sector 8-Airoli,Navi Mumbai,19.1442848,72.9940349
327,1 BHK,Airoli_NM,22000,Sector 8-Airoli,Navi Mumbai,19.1442848,72.9940349
328,2 BHK,Airoli_NM,5500,Airoli,Navi Mumbai,19.1585969,72.9990168
329,1 BHK,Airoli_NM,4000,Airoli,Navi Mumbai,19.1585969,72.9990168
330,2 BHK,Airoli_NM,30000,Airoli,Navi Mumbai,19.15859604,72.99901581
331,1 BHK,Airoli_NM,7500,Sector 20-Airoli,Navi Mumbai,19.16557312,72.99108124
332,3 BHK,Andheri_East,75000,Andheri East,Mumbai,19.1182727,72.8572813
333,3 BHK,Andheri_East,75000,Andheri East,Mumbai,19.1182727,72.8572813
334,3 BHK,Andheri_East,77000,Andheri East,Mumbai,19.1182727,72.8572813
335,3 BHK,Andheri_East,72000,Andheri East,Mumbai,19.140335,72.8647155
336,2 BHK,Andheri_East,40000,Saki Vihar Road,Mumbai,19.272581,72.866616
337,3 BHK,Andheri_East,73500,Andheri East,Mumbai,19.14053154,72.86476898
338,1 BHK,Andheri_East,29500,Andheri East,Mumbai,19.12734222,72.86863709
339,2 BHK,Andheri_East,50000,Andheri East,Mumbai,19.1154908,72.8726952
340,4 BHK,Andheri_East,160000,Andheri East,Mumbai,19.140348,72.866796
341,3 BHK,Andheri_East,65000,Chakala,Mumbai,19.1182727,72.8572813
342,1 BHK,Andheri_East,25000,Andheri East,Mumbai,19.14013833,72.86857833
343,3 BHK,Andheri_East,70000,Andheri East,Mumbai,19.12283925,72.88452963
344,4 BHK,Andheri_East,120000,Chakala,Mumbai,19.11825,72.85898
345,3 BHK,Andheri_East,65000,Marol,Mumbai,19.114625,72.884696
346,1 BHK,Andheri_East,25000,Sher-e-Punjab,Mumbai,19.12399292,72.86017609
347,2 BHK,Andheri_East,55000,Andheri East,Mumbai,19.1182727,72.8572813
348,3 BHK,Andheri_East,67000,Andheri East,Mumbai,19.1154908,72.8726952
349,3 BHK,Andheri_East,85000,Andheri East,Mumbai,19.140335,72.8647155
350,1 BHK,Andheri_East,32000,Andheri East,Mumbai,19.1154908,72.8726952
351,3 BHK,Andheri_East,60000,Marol,Mumbai,19.1164838,72.8853956
352,1 BHK,Andheri_East,30000,Marol Maroshi,Mumbai,19.1407795,72.83275604
353,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.1154908,72.8726952
354,2 BHK,Andheri_East,40000,Andheri East,Mumbai,19.14013833,72.86857833
355,3 BHK,Andheri_East,75300,Andheri East,Mumbai,19.140335,72.8647155
356,3 BHK,Andheri_East,60000,Chakala,Mumbai,19.11825,72.85898
357,3 BHK,Andheri_East,70000,Andheri East,Mumbai,19.1059269,72.8961566
358,3 BHK,Andheri_East,70000,Bhavani Nagar - Marol,Mumbai,19.12062,72.88357
359,3 BHK,Andheri_East,76000,Andheri East,Mumbai,19.140335,72.8647155
360,4 BHK,Andheri_East,200000,Chakala,Mumbai,19.11197019,72.86248825
361,3 BHK,Andheri_East,85000,Andheri East,Mumbai,19.140335,72.8647155
362,2 BHK,Andheri_East,57000,Marol,Mumbai,19.114625,72.884696
363,2 BHK,Andheri_East,65000,Andheri East,Mumbai,19.1177319,72.8343684
364,1 BHK,Andheri_East,29000,Andheri East,Mumbai,19.11548996,72.87269592
365,3 BHK,Andheri_East,70000,Andheri East,Mumbai,19.12258624,72.86705
366,1 BHK,Andheri_East,36000,Andheri East,Mumbai,19.1154908,72.8726952
367,3 BHK,Andheri_East,100000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.140335,72.8647155
368,1 BHK,Andheri_East,27000,Marol Maroshi Road,Mumbai,19.12231008,72.8855982
369,1 BHK,Andheri_East,38000,Andheri East,Mumbai,19.12283925,72.88452963
370,3 BHK,Andheri_East,74000,Andheri East,Mumbai,19.1182727,72.8572813
371,2 BHK,Andheri_East,55000,Andheri East,Mumbai,19.10919095,72.8846914
372,4 BHK,Andheri_East,370000,Hanuman Nagar - Andheri East,Mumbai,18.999216,72.817199
373,3 BHK,Andheri_East,60000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.140335,72.8647155
374,1 BHK,Andheri_East,40000,Andheri East,Mumbai,19.12283925,72.88452963
375,1 BHK,Andheri_East,29000,Marol,Mumbai,19.11032677,72.87717438
376,1 BHK,Andheri_East,34000,JB Nagar,Mumbai,19.1071261,72.8655299
377,1 BHK,Andheri_East,32000,Marol Maroshi Road,Mumbai,19.11748,72.88011
378,1 BHK,Andheri_East,30000,Andheri East,Mumbai,19.1130383,72.8505483
379,Studio,Andheri_East,16500,PMGP Colony,Mumbai,19.13387489,72.86723328
380,2 BHK,Andheri_East,42000,Marol,Mumbai,19.11867529,72.88302253
381,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.11441798,72.88805784
382,2 BHK,Andheri_East,53500,Andheri East,Mumbai,19.11486,72.849964
383,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.1911075,72.8288382
384,1 BHK,Andheri_East,24000,Andheri East,Mumbai,19.12431547,72.8540164
385,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.11548996,72.87269592
386,3 BHK,Andheri_East,150000,Andheri East,Mumbai,19.1392171,72.8625386
387,3 BHK,Andheri_East,55000,Andheri East,Mumbai,19.127474,72.864047
388,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.1154908,72.8726952
389,1 BHK,Andheri_East,40000,Andheri East,Mumbai,19.11548996,72.87269592
390,1 BHK,Andheri_East,36000,Andheri East,Mumbai,19.11890221,72.8640976
391,3 BHK,Andheri_East,50000,Andheri East,Mumbai,19.1154908,72.8726952
392,1 BHK,Andheri_East,27000,Andheri East,Mumbai,19.1791687,72.87104797
393,1 BHK,Andheri_East,50000,Andheri East,Mumbai,19.14003563,72.86551666
394,1 BHK,Andheri_East,12500,Andheri East,Mumbai,19.114076,72.870304
395,3 BHK,Andheri_East,64000,Andheri East,Mumbai,19.13719106,72.86649096
396,1 BHK,Andheri_East,40000,Andheri East,Mumbai,19.0995866,72.8848725
397,2 BHK,Andheri_East,38000,Andheri East,Mumbai,19.1154908,72.8726952
398,2 BHK,Andheri_East,51000,Andheri East,Mumbai,19.114625,72.884696
399,2 BHK,Andheri_East,50000,Sakinaka Junction,Mumbai,19.105027,72.886884
400,2 BHK,Andheri_East,60000,Andheri East,Mumbai,19.13633063,72.86336163
401,2 BHK,Andheri_East,40000,Andheri East,Mumbai,19.13919258,72.86742401
402,2 BHK,Andheri_East,38000,Andheri East,Mumbai,19.13952065,72.86650085
403,3 BHK,Andheri_East,130000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.140335,72.86436198
404,2 BHK,Andheri_East,45000,Bhavani Nagar - Marol,Mumbai,19.12062,72.88357
405,3 BHK,Andheri_East,70000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.140335,72.8647155
406,1 BHK,Andheri_East,30000,Andheri East,Mumbai,19.1259346,72.85964966
407,2 BHK,Andheri_East,63000,Chakala,Mumbai,19.11696816,72.85852814
408,2 BHK,Andheri_East,300000,Andheri East,Mumbai,19.1141318,72.865302
409,3 BHK,Andheri_East,85000,Amboli,Mumbai,19.1257992,72.8448476
410,2 BHK,Andheri_East,50000,Andheri East,Mumbai,19.114625,72.884696
411,1 BHK,Andheri_East,20000,Asalfa,Mumbai,19.1002903,72.89379883
412,3 BHK,Andheri_East,73000,Poonam Nagar,Mumbai,19.140335,72.8647155
413,1 BHK,Andheri_East,24000,Saki Vihar Road,Mumbai,19.11469,72.88894
414,3 BHK,Andheri_East,85000,Andheri East,Mumbai,19.119646,72.89330803
415,1 BHK,Andheri_East,32000,Andheri East,Mumbai,19.1130121,72.8524113
416,1 BHK,Andheri_East,30000,Andheri East,Mumbai,19.112746,72.87904
417,2 BHK,Andheri_East,56000,Chakala,Mumbai,19.11632,72.859021
418,3 BHK,Andheri_East,120000,Andheri East,Mumbai,19.0821449,72.8811856
419,3 BHK,Andheri_East,75000,Andheri East,Mumbai,19.114625,72.884696
420,2 BHK,Andheri_East,49000,Andheri East,Mumbai,19.09846862,72.88613072
421,3 BHK,Andheri_East,75000,Chakala MIDC,Mumbai,19.12258624,72.86705
422,1 BHK,Andheri_East,36999,Amboli,Mumbai,19.1257992,72.8448476
423,2 BHK,Andheri_East,45000,Amboli,Mumbai,19.1257992,72.8448476
424,1 BHK,Andheri_East,28000,Kamani Junction,Mumbai,19.079069,72.889208
425,1 BHK,Andheri_East,33000,Sher E Punjab Society,Mumbai,19.12404442,72.86369324
426,2 BHK,Andheri_East,40000,Andheri East,Mumbai,19.12232033,72.89167117
427,1 BHK,Andheri_East,35000,Andheri East,Mumbai,19.1130383,72.8505483
428,2 BHK,Andheri_East,52000,Sakinaka Junction,Mumbai,19.09969689,72.88498617
429,1 BHK,Andheri_East,35000,Marol,Mumbai,19.1173012,72.8840395
430,1 BHK,Andheri_East,24500,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.1423687,72.86597989
431,2 BHK,Andheri_East,55000,Andheri East,Mumbai,19.1059269,72.8961566
432,3 BHK,Andheri_East,70000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.140335,72.8647155
433,3 BHK,Andheri_East,80000,Koldongri,Mumbai,19.09607315,72.84898377
434,2 BHK,Andheri_East,70000,Chakala,Mumbai,19.11427367,72.85794964
435,1 BHK,Andheri_East,33000,Chakala MIDC,Mumbai,19.117038,72.870733
436,2 BHK,Andheri_East,44000,JB Nagar,Mumbai,19.10848,72.86601
437,2 BHK,Andheri_East,38000,Andheri East,Mumbai,19.11548996,72.87269592
438,3 BHK,Andheri_East,100000,Marol,Mumbai,19.114625,72.884696
439,1 BHK,Andheri_East,15000,Poonam Nagar,Mumbai,19.13560486,72.86805725
440,3 BHK,Andheri_East,75000,Chakala,Mumbai,19.11825,72.85898
441,1 BHK,Andheri_East,32000,Andheri East,Mumbai,19.11548996,72.87269592
442,2 BHK,Andheri_East,42000,Saki Vihar Road,Mumbai,19.11469078,72.8889389
443,2 BHK,Andheri_East,42000,Amboli,Mumbai,19.12882614,72.84397888
444,1 BHK,Andheri_East,31000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.1423687,72.86597989
445,1 BHK,Andheri_East,32000,Chakala,Mumbai,19.11824989,72.85897827
446,2 BHK,Andheri_East,52500,Sakinaka Junction,Mumbai,19.09969689,72.88498617
447,2 BHK,Andheri_East,42000,Andheri East,Mumbai,19.12510449,72.86821204
448,1 BHK,Andheri_East,18000,Amboli,Mumbai,19.13105393,72.84218597
449,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.10265422,72.88645864
450,3 BHK,Andheri_East,68000,Marol,Mumbai,19.1164838,72.8853956
451,2 BHK,Andheri_East,20000,Andheri East,Mumbai,19.1154908,72.8726952
452,2 BHK,Andheri_East,48000,Andheri East,Mumbai,19.11486,72.849964
453,3 BHK,Andheri_East,56000,Andheri East,Mumbai,19.1293717,72.8525247
454,3 BHK,Andheri_East,72000,Andheri East,Mumbai,19.11982167,72.89391562
455,3 BHK,Andheri_East,81500,Andheri East,Mumbai,19.140335,72.8647155
456,2 BHK,Andheri_East,33500,Sher E Punjab Society,Mumbai,19.12893868,72.8624115
457,1 BHK,Andheri_East,36000,Andheri East,Mumbai,19.1154908,72.8726952
458,4 BHK,Andheri_East,160000,Chakala,Mumbai,19.11825,72.85898
459,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.12510449,72.86821204
460,3 BHK,Andheri_East,78000,Marol,Mumbai,19.1182727,72.8572813
461,3 BHK,Andheri_East,100000,Andheri East,Mumbai,19.1182727,72.8572813
462,4 BHK,Andheri_East,160000,Andheri East,Mumbai,19.140348,72.866796
463,3 BHK,Andheri_East,78000,Andheri East,Mumbai,19.14058876,72.8658905
464,3 BHK,Andheri_East,70000,Marol,Mumbai,19.1173012,72.8840395
465,1 BHK,Andheri_East,25000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.14013833,72.86857833
466,2 BHK,Andheri_East,55000,Andheri East,Mumbai,19.114625,72.884696
467,2 BHK,Andheri_East,50000,Andheri East,Mumbai,19.11548996,72.87269592
468,1 BHK,Andheri_East,30000,Andheri East,Mumbai,19.12247626,72.8865572
469,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.0995866,72.8848725
470,2 BHK,Andheri_East,52000,Andheri East,Mumbai,19.12283925,72.88452963
471,1 BHK,Andheri_East,32000,Marol,Mumbai,19.1199594,72.8851993
472,1 BHK,Andheri_East,28000,Poonam Nagar,Mumbai,19.13663201,72.87037245
473,1 BHK,Andheri_East,38000,Andheri East,Mumbai,19.114625,72.884696
474,3 BHK,Andheri_East,140000,Andheri East,Mumbai,19.1144281,72.8485233
475,1 BHK,Andheri_East,30000,Andheri East,Mumbai,19.14013833,72.86857833
476,2 BHK,Andheri_East,44000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.13909912,72.86858368
477,4 BHK,Andheri_East,160000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.140348,72.866796
478,3 BHK,Andheri_East,70000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.140335,72.86436198
479,2 BHK,Andheri_East,40000,JB Nagar,Mumbai,19.10848,72.86601
480,2 BHK,Andheri_East,40000,Bhavani Nagar - Marol,Mumbai,19.12062,72.88357
481,1 BHK,Andheri_East,24000,Andheri East,Mumbai,19.13025284,72.85703278
482,1 BHK,Andheri_East,38000,Marol,Mumbai,19.114625,72.884696
483,2 BHK,Andheri_East,57000,Andheri East,Mumbai,19.1182727,72.8572813
484,3 BHK,Andheri_East,85000,Poonam Nagar,Mumbai,19.140335,72.8647155
485,2 BHK,Andheri_East,42000,Saki Vihar Road,Mumbai,19.11703967,72.88992874
486,2 BHK,Andheri_East,58000,Chakala,Mumbai,19.1135644,72.8605573
487,2 BHK,Andheri_East,42000,Andheri East,Mumbai,19.11441798,72.88805784
488,3 BHK,Andheri_East,84000,Andheri East,Mumbai,19.1182727,72.8572813
489,4 BHK,Andheri_East,80000,Chakala MIDC,Mumbai,19.12258624,72.86705
490,2 BHK,Andheri_East,45000,Amboli,Mumbai,19.1257992,72.8448476
491,1 BHK,Andheri_East,29000,Andheri East,Mumbai,19.1154908,72.8726952
492,3 BHK,Andheri_East,72000,Andheri East,Mumbai,19.12283925,72.88452963
493,3 BHK,Andheri_East,67000,Andheri East,Mumbai,19.1059963,72.8966866
494,2 BHK,Andheri_East,50000,Andheri East,Mumbai,19.12258624,72.86705
495,2 BHK,Andheri_East,50000,Marol,Mumbai,19.114625,72.884696
496,3 BHK,Andheri_East,72000,Andheri East,Mumbai,19.140335,72.8647155
497,1 BHK,Andheri_East,27000,Poonam Nagar,Mumbai,19.13692,72.86769
498,3 BHK,Andheri_East,72000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.140335,72.8647155
499,1 BHK,Andheri_East,32000,Andheri East,Mumbai,19.099727,72.886069
500,2 BHK,Andheri_East,52000,Andheri East,Mumbai,19.11486,72.849964
501,1 BHK,Andheri_East,28000,Andheri East,Mumbai,19.14013833,72.86857833
502,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.1154908,72.8726952
503,3 BHK,Andheri_East,140000,Andheri East,Mumbai,19.11197019,72.86248825
504,1 BHK,Andheri_East,33000,Andheri East,Mumbai,19.12510449,72.86821204
505,3 BHK,Andheri_East,72000,Andheri East,Mumbai,19.140335,72.86436198
506,1 BHK,Andheri_East,33000,JB Nagar,Mumbai,19.1071261,72.8655299
507,1 BHK,Andheri_East,31000,Andheri East,Mumbai,19.11594115,72.87846659
508,2 BHK,Andheri_East,40000,Andheri East,Mumbai,19.12788582,72.86128235
509,2 BHK,Andheri_East,43000,Chakala MIDC,Mumbai,19.12021065,72.86785126
510,2 BHK,Andheri_East,50000,Andheri East,Mumbai,19.122388,72.866028
511,1 BHK,Andheri_East,18500,Saki Vihar Road,Mumbai,19.11469078,72.8889389
512,1 BHK,Andheri_East,36000,Sakinaka Junction,Mumbai,19.10054144,72.88259944
513,2 BHK,Andheri_East,51000,Andheri East,Mumbai,19.1169461,72.88393782
514,3 BHK,Andheri_East,90000,Marol,Mumbai,19.11462593,72.88409424
515,1 BHK,Andheri_East,35000,Andheri East,Mumbai,19.11813179,72.88706629
516,3 BHK,Andheri_East,80000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.140335,72.8647155
517,2 BHK,Andheri_East,42000,Saki Vihar Road,Mumbai,19.11469078,72.8889389
518,3 BHK,Andheri_East,75000,Andheri East,Mumbai,19.140335,72.8647155
519,Studio,Andheri_East,23000,Andheri East,Mumbai,19.11548996,72.87269592
520,2 BHK,Andheri_East,46000,Andheri East,Mumbai,19.09969689,72.88498617
521,1 BHK,Andheri_East,39000,Chakala,Mumbai,19.11825,72.85898
522,2 BHK,Andheri_East,40000,Andheri East,Mumbai,19.117038,72.870733
523,1 BHK,Andheri_East,34000,Andheri East,Mumbai,19.11813179,72.88706629
524,2 BHK,Andheri_East,49000,Andheri East,Mumbai,19.1182727,72.8572813
525,3 BHK,Andheri_East,75000,Saki Vihar Road,Mumbai,19.11469078,72.8889389
526,1 BHK,Andheri_East,10000,Andheri East,Mumbai,19.13439941,72.86839294
527,3 BHK,Andheri_East,75000,Marol Maroshi,Mumbai,19.12283925,72.88452963
528,1 BHK,Andheri_East,19000,Chakala,Mumbai,19.11825,72.85898
529,3 BHK,Andheri_East,220000,Hanuman Nagar - Andheri East,Mumbai,18.999216,72.817199
530,1 BHK,Andheri_East,32000,Andheri East,Mumbai,19.1154908,72.8726952
531,4 BHK,Andheri_East,93000,Marol,Mumbai,19.12283925,72.88452963
532,1 BHK,Andheri_East,25000,Sher E Punjab Society,Mumbai,19.12903023,72.86383057
533,1 BHK,Andheri_East,30000,Andheri East,Mumbai,19.1154908,72.8726952
534,2 BHK,Andheri_East,65000,Andheri East,Mumbai,19.1059963,72.8966866
535,2 BHK,Andheri_East,58000,Sakinaka Junction,Mumbai,19.09846862,72.88613072
536,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.11669203,72.88739811
537,1 BHK,Andheri_East,39000,Marol Maroshi,Mumbai,19.11638916,72.88357526
538,1 BHK,Andheri_East,45000,Andheri East,Mumbai,19.1154908,72.8726952
539,1 BHK,Andheri_East,28000,Marol,Mumbai,19.12283925,72.88452963
540,1 BHK,Andheri_East,25000,Marol,Mumbai,19.11730194,72.88404083
541,2 BHK,Andheri_East,46000,Andheri East,Mumbai,19.11684227,72.89454651
542,2 BHK,Andheri_East,40000,Andheri East,Mumbai,19.11548996,72.87269592
543,1 BHK,Andheri_East,30000,Andheri East,Mumbai,19.1154908,72.8726952
544,2 BHK,Andheri_East,49000,Andheri East,Mumbai,19.1154908,72.8726952
545,2 BHK,Andheri_East,65000,Saki Vihar Road,Mumbai,19.119646,72.89330803
546,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.1154908,72.8726952
547,1 BHK,Andheri_East,29608,Marol,Mumbai,19.11868037,72.87728073
548,1 BHK,Andheri_East,33000,Sakinaka Junction,Mumbai,19.0995866,72.8848725
549,3 BHK,Andheri_East,130000,Andheri East,Mumbai,19.140335,72.86436198
550,1 BHK,Andheri_East,40000,Andheri East,Mumbai,19.114076,72.870304
551,1 BHK,Andheri_East,29000,Marol Maroshi Road,Mumbai,19.11748,72.88011
552,2 BHK,Andheri_East,40000,Andheri East,Mumbai,19.1154908,72.8726952
553,2 BHK,Andheri_East,45000,Andheri East,Mumbai,19.12510449,72.86821204
554,2 BHK,Andheri_East,82000,Andheri East,Mumbai,19.11632,72.859021
555,1 BHK,Andheri_East,25000,Kamani Nagar,Mumbai,19.086067,72.88855
556,2 BHK,Andheri_East,55000,Andheri East,Mumbai,19.1153778,72.8706487
557,1 BHK,Andheri_East,28600,Sher E Punjab Society,Mumbai,19.125494,72.86087036
558,3 BHK,Andheri_East,95000,Andheri East,Mumbai,19.1277366,72.8593859
559,2 BHK,Andheri_East,35000,Marol Maroshi Road,Mumbai,19.12182736,72.88216471
560,2 BHK,Andheri_East,250000,Andheri East,Mumbai,19.10919095,72.8846914
561,1 BHK,Andheri_East,35000,Andheri East,Mumbai,19.12518707,72.85389084
562,2 BHK,Andheri_East,50000,Andheri East,Mumbai,19.12510449,72.86821204
563,1 BHK,Andheri_East,29000,Andheri East,Mumbai,19.1423687,72.86597989
564,2 BHK,Andheri_East,50000,Saki Vihar Road,Mumbai,19.11469,72.88894
565,1 BHK,Andheri_East,20000,Andheri East,Mumbai,19.124836,72.868614
566,3 BHK,Andheri_East,70000,Andheri East,Mumbai,19.13719106,72.86649096
567,2 BHK,Andheri_East,40000,Andheri East,Mumbai,19.09698958,72.88535274
568,2 BHK,Andheri_East,55000,Andheri East,Mumbai,19.09846862,72.88613072
569,2 BHK,Andheri_East,50000,Andheri East,Mumbai,19.1282193,72.8670939
570,2 BHK,Andheri_East,50000,Marol,Mumbai,19.1173012,72.8840395
571,Studio,Andheri_East,18500,Andheri East,Mumbai,19.1154908,72.8726952
572,3 BHK,Andheri_East,68000,Marol,Mumbai,19.1173012,72.8840395
573,1 BHK,Andheri_East,18000,Andheri East,Mumbai,19.10919095,72.8846914
574,1 BHK,Andheri_East,33000,Marol,Mumbai,19.1173012,72.8840395
575,3 BHK,Andheri_East,42000,Andheri East,Mumbai,19.1154908,72.8726952
576,2 BHK,Andheri_East,48000,Andheri East,Mumbai,19.1154908,72.8726952
577,1 BHK,Andheri_East,18000,Andheri East,Mumbai,19.1154908,72.8726952
578,1 BHK,Andheri_East,35000,Andheri East,Mumbai,19.1154908,72.8726952
579,2 BHK,Andheri_East,28000,Andheri East,Mumbai,19.11548996,72.87269592
580,1 BHK,Andheri_East,28000,Amboli,Mumbai,19.14787293,72.84236908
581,1 BHK,Andheri_East,34000,Chakala MIDC,Mumbai,19.13035774,72.86573792
582,3 BHK,Andheri_East,90000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.140335,72.8647155
583,3 BHK,Andheri_East,78000,Andheri East,Mumbai,19.11896896,72.86401367
584,3 BHK,Andheri_East,70000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.13719106,72.86649096
585,3 BHK,Andheri_East,70000,Andheri East,Mumbai,19.09698958,72.88535274
586,1 BHK,Andheri_East,18000,Chakala,Mumbai,19.11824989,72.85897827
587,1 BHK,Andheri_East,12000,Andheri East,Mumbai,19.1154908,72.8726952
588,1 BHK,Andheri_East,22000,Andheri East,Mumbai,19.1154908,72.8726952
589,1 BHK,Andheri_East,13485,Andheri East,Mumbai,19.1154908,72.8726952
590,2 BHK,Andheri_East,40000,Sher E Punjab Society,Mumbai,19.127474,72.864047
591,1 BHK,Andheri_East,14500,Andheri East,Mumbai,19.11548996,72.87269592
592,1 BHK,Andheri_East,35000,Andheri East,Mumbai,19.1154908,72.8726952
593,1 BHK,Andheri_East,20000,PMGP Colony,Mumbai,19.13371,72.86943
594,1 BHK,Andheri_East,21000,Andheri East,Mumbai,19.12116232,72.85341657
595,2 BHK,Andheri_East,65000,Andheri East,Mumbai,19.1135644,72.8605573
596,2 BHK,Andheri_East,38000,Marol,Mumbai,19.11730194,72.88404083
597,1 BHK,Andheri_East,24000,Andheri East,Mumbai,19.1154908,72.8726952
598,2 BHK,Andheri_East,55000,Andheri East,Mumbai,19.122388,72.866028
599,1 BHK,Andheri_East,21000,Poonam Nagar,Mumbai,19.13692,72.86769
600,1 BHK,Andheri_East,39000,JB Nagar,Mumbai,19.10848,72.86601
601,2 BHK,Andheri_East,53833,Andheri East,Mumbai,19.1152437,72.8870519
602,2 BHK,Andheri_East,44000,Marol,Mumbai,19.11730194,72.88404083
603,2 BHK,Andheri_East,65000,Andheri East,Mumbai,19.124945,72.851561
604,2 BHK,Andheri_East,66000,Andheri East,Mumbai,19.13719106,72.86649096
605,2 BHK,Andheri_East,50000,Andheri East,Mumbai,19.12247626,72.8865572
606,1 BHK,Andheri_East,33000,Andheri East,Mumbai,19.1287899,72.86412048
607,3 BHK,Andheri_East,55000,Andheri East,Mumbai,19.127474,72.864047
608,1 BHK,Andheri_East,30000,Andheri East,Mumbai,19.11548996,72.87269592
609,2 BHK,Andheri_East,53833,Andheri East,Mumbai,19.1152437,72.8870519
610,1 BHK,Andheri_East,26000,Andheri East,Mumbai,19.11548996,72.87269592
611,2 BHK,Andheri_East,55000,Andheri East,Mumbai,19.09969689,72.88498617
612,3 BHK,Andheri_East,85000,Andheri East,Mumbai,19.113299,72.850072
613,2 BHK,Andheri_East,60000,Andheri East,Mumbai,19.1154908,72.8726952
614,2 BHK,Andheri_East,62000,Andheri East,Mumbai,19.1135644,72.8605573
615,1 BHK,Andheri_East,28000,JVLR-Jogeshwari Vikhroli Link Road,Mumbai,19.14797211,72.84223938
616,1 BHK,Andheri_East,32000,Andheri East,Mumbai,19.13406145,72.86630879
617,1 BHK,Andheri_East,32000,Andheri East,Mumbai,19.1130121,72.8524113
618,1 BHK,Andheri_East,15000,PMGP Colony,Mumbai,19.13371086,72.86943054
619,3 BHK,Andheri_East,60000,Andheri East,Mumbai,19.11621235,72.8835477
620,2 BHK,Andheri_East,46000,Andheri East,Mumbai,19.10005168,72.88491275
621,1 BHK,Andheri_East,16000,Andheri East,Mumbai,19.11548996,72.87269592
