,Locality,Region,Type,latitude,longitude,price
145,Majiwada,Thane,3 BHK 1400 Sq-ft Flat/Apartment for Rent in Vasant Lawns Majiwada,19.212072,72.9752984,"40,000"
146,Majiwada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Vasant Fiona Majiwada,19.212876,72.975306,"35,000"
147,Majiwada,Thane,2 BHK 920 Sq-ft Flat/Apartment for Rent in Rustomjee Athena Majiwada,19.211868,72.986213,"27,000"
148,Majiwada,Thane,3 BHK 1957 Sq-ft Flat/Apartment for Rent in Sheth Avalon Majiwada,19.2086072933165,72.9735877101495,"50,000"
149,Majiwada,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Shiv Sai Paradise Majiwada,19.215687,72.98264,"24,000"
150,Majiwada,Thane,2 BHK 850 Sq-ft Flat/Apartment for Rent in Rustomjee Athena Majiwada,19.211868,72.986213,"29,000"
151,Majiwada,Thane,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Vasant Lawns Majiwada,19.212072,72.9752984,"51,000"
152,Majiwada,Thane,2 BHK 787 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Majiwada,19.215186,72.987193,"29,000"
153,Majiwada,Thane,3 BHK 1460 Sq-ft Flat/Apartment for Rent in Vasant Lawns Majiwada Junction,19.212072,72.9752984,"52,000"
154,Majiwada,Thane,"2 BHK 1209 Sq-ft Flat/Apartment for Rent in Majiwada, Thane",19.215652465820312,72.9912109375,"29,000"
155,Majiwada,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Rustomjee Azziano Majiwada,19.206731,72.98791,"44,000"
156,Balkum Pada,Thane,2 BHK 960 Sq-ft Flat/Apartment for Rent in Highland Haven Balkum village,19.2179716569585,72.9921362349445,"24,000"
157,Balkum Pada,Thane,2 BHK 1170 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Balkum village,19.208801,72.987206,"28,000"
158,Majiwada,Thane,3 BHK 1650 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Majiwada,19.215186,72.987193,"38,500"
159,Balkum Pada,Thane,1 BHK Flat 620 sqft,19.22331378,72.98849622,"21,061"
160,Majiwada,Thane,2 BHK 1261 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"29,000"
161,Majiwada,Thane,2 BHK 687 Sq-ft Flat/Apartment for Rent in Rustomjee Aurelia Majiwada Thane west,19.207397,72.988236,"23,000"
162,Majiwada,Thane,2 BHK 1075 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"26,000"
163,Majiwada,Thane,3 BHK 1650 Sq-ft Flat/Apartment for Rent in Lodha Paradise Majiwada,19.2128973,72.9832952,"35,000"
164,Majiwada,Thane,2 BHK 950 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"24,000"
165,Majiwada,Thane,2 BHK 1260 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Balkum Pada - Majiwada,19.214872,72.987236,"28,500"
166,Balkum Pada,Thane,2 BHK 787 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Balkum village,19.215186,72.987193,"30,000"
167,Majiwada,Thane,3 BHK 1735 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"40,000"
168,Balkum Pada,Thane,2 BHK 971 Sq-ft Flat/Apartment for Rent in Highland Haven Balkum village,19.2179716569585,72.9921362349445,"22,000"
169,Majiwada,Thane,1 BHK 594 Sq-ft Flat/Apartment for Rent in Lodha Casa Ultima Majiwade,19.2105026,72.9717902,"21,500"
170,Majiwada,Thane,2 BHK Flat 1050 sqft,19.215652465820312,72.9912109375,"28,000"
171,Majiwada,Thane,2 BHK 1160 Sq-ft Flat/Apartment for Rent in Vasant Lawns Majiwada,19.212072,72.9752984,"40,000"
172,Majiwada,Thane,3 BHK 2200 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"45,000"
