,Locality,Region,Type,latitude,longitude,price
135,Lokhandwala Complex,Mumbai,2 BHK 800 Sq-ft Flat/Apartment for Rent in Kenwood Apartment Lokhandwala Complex,19.1437112,72.8217931,"55,000"
136,Lokhandwala Complex,Mumbai,5 BHK Flat 7600 sqft,19.151569366455078,72.83207702636719,5.8 Lac
137,Andheri West,Mumbai,1 BHK 600 Sq-ft Flat/Apartment for Rent in Baba Sadan Andheri West,19.1287006931114,72.8236169608929,"39,000"
138,Lokhandwala Complex,Mumbai,2 BHK 1550 Sq-ft Flat/Apartment for Rent in Shiv Shakti Apartments Lokhandwala Complex,19.1332342,72.8304074,"68,000"
139,Andheri West,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Sunny Side Apartment Andheri West,19.142595,72.8229262,"50,000"
140,Andheri West,Mumbai,1 BHK 550 Sq-ft Flat/Apartment for Rent in Bhairav Apartment Andheri West,19.1297376,72.8291555,"36,000"
141,Andheri West,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Oakland Park Andheri West,19.14854373,72.82665218,"45,000"
142,Seven Bungalows,Mumbai,1 BHK 600 Sq-ft Flat/Apartment for Rent in Natraj Apartment Seven Bungalows,19.0835188,72.8350751,"35,000"
143,Andheri West,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Kabra Metro One Andheri West,19.133317838032806,72.81809513580086,"60,000"
144,Andheri West,Mumbai,3 BHK 1295 Sq-ft Flat/Apartment for Rent in Oberoi Springs Andheri West,19.138865,72.834731,1.3 Lac
145,Andheri West,Mumbai,3 BHK 1850 Sq-ft Flat/Apartment for Rent in Ashirwad Apartment Andheri West,19.1297376,72.8291555,"90,000"
146,Andheri West,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Silver Arch Andheri West,19.1379646,72.827219,"65,000"
147,Andheri West,Mumbai,4 BHK 2350 Sq-ft Flat/Apartment for Rent in Western Heights Andheri West,19.129387,72.827935,1.4 Lac
148,Andheri West,Mumbai,2 BHK 1200 Sq-ft Flat/Apartment for Rent in Gundecha Symphony Andheri West,19.137356,72.836955,"62,000"
149,Lokhandwala Complex,Mumbai,3 BHK 2000 Sq-ft Flat/Apartment for Rent in Meghdoot Tower Lokhandwala Complex,19.1450013456501,72.8216487174544,1.2 Lac
150,Lokhandwala Complex,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Green Ville Lokhandwala Complex,19.1411606,72.8316926,"50,000"
151,Andheri West,Mumbai,1 BHK 600 Sq-ft Flat/Apartment for Rent in 7 Bungalow 7 bunglow,19.1284235,72.8198761,"42,000"
152,Lokhandwala Complex,Mumbai,3 BHK 1264 Sq-ft Flat/Apartment for Rent in Shiv Shivam Lokhandwala Complex,19.14413,72.8241,"60,000"
153,D.N. Nagar,Mumbai,2 BHK 1150 Sq-ft Flat/Apartment for Rent in Rustomjee Elita D.N. Nagar,19.123135,72.8256728,"90,000"
154,Andheri West,Mumbai,2 BHK 972 Sq-ft Flat/Apartment for Rent in Dheeraj Gaurav Heights Andheri West,19.1416655,72.83453134,"65,000"
155,Seven Bungalows,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Kabra Metro One Seven Bungalows,19.133317838032806,72.81809513580086,"60,000"
156,Lokhandwala Complex,Mumbai,1 BHK Flat 700 sqft,19.126497268676758,72.84561157226562,"37,000"
157,Lokhandwala Complex,Mumbai,3 BHK 1230 Sq-ft Flat/Apartment for Rent in Shiv Shivam old lokhandwala complex,19.14413,72.8241,"55,000"
158,Andheri West,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Oshiwara mhada Andheri West,19.149266,72.833536,"55,000"
159,Lokhandwala Complex,Mumbai,3 BHK 2200 Sq-ft Flat/Apartment for Rent in Elegante Lokhandwala Complex,19.14413,72.8241,1.1 Lac
160,Andheri West,Mumbai,1 BHK 600 Sq-ft Flat/Apartment for Rent in Silver Stream off yari road,19.1282839,72.8386989,"40,000"
161,Andheri West,Mumbai,2 BHK Flat 1000 sqft,19.129737854003906,72.82915496826172,"52,000"
162,Lokhandwala Complex,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Supreme 19 Lokhandwala Complex,19.1450178,19.1450178,"65,000"
163,Andheri West,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Mercury Apartment Andheri West,19.1444013,72.822124,"50,000"
164,Andheri West,Mumbai,2 BHK Flat 1000 sqft,19.1227970123291,72.82485961914062,"45,000"
165,Andheri West,Mumbai,3 BHK Flat 1500 sqft,19.129737854003906,72.82915496826172,"80,000"
166,Andheri West,Mumbai,2 BHK 900 Sq-ft Flat/Apartment for Rent in Blue Star Apartment Andheri West,19.1151409,72.8591304,"43,000"
167,Andheri West,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Kedar Darshan Azad nagar Apna bazar,19.12882856,72.83300536,"53,000"
168,Andheri West,Mumbai,3 BHK 1205 Sq-ft Flat/Apartment for Rent in Ballerina Apartment Andheri West,19.1453034,72.8232374,"67,500"
169,Andheri West,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Sagar City Artic Andheri West,19.1297376,72.8291555,"47,000"
170,Andheri West,Mumbai,3 BHK 1800 Sq-ft Flat/Apartment for Rent in Suman Apartment Andheri West Andheri West,19.1404525,72.8094198,"70,000"
171,Andheri West,Mumbai,2 BHK 1404 Sq-ft Flat/Apartment for Rent in HDIL Metropolis Andheri West,19.130537,72.828494,"63,000"
172,Andheri West,Mumbai,3 BHK 1700 Sq-ft Flat/Apartment for Rent in Western Heights Andheri West,19.129387,72.827935,1.4 Lac
173,Andheri West,Mumbai,1 BHK 725 Sq-ft Flat/Apartment for Rent in Green Tower Andheri West,19.123931280381,72.839442396941,"33,000"
174,D.N. Nagar,Mumbai,4 BHK 4300 Sq-ft Flat/Apartment for Rent in Windsor Grande Residences D.N. Nagar,19.1508537582477,72.8328921902958,3.5 Lac
175,Andheri West,Mumbai,2 BHK Flat 900 sqft,19.129737854003906,72.82915496826172,"44,000"
176,Andheri West,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Ashtavinayak CHS Andheri West,19.1288671,72.83303431,"41,000"
177,Andheri West,Mumbai,1 BHK 650 Sq-ft Flat/Apartment for Rent in Nandini Apartment Versowa village,19.1280375,72.8185274,"17,000"
178,Andheri West,Mumbai,1 BHK 550 Sq-ft Flat/Apartment for Rent in Andheri CHS Andheri West,19.115297,72.839762,"37,000"
179,Andheri West,Mumbai,1 BHK Flat 600 sqft,19.1297376,72.8291555,"30,000"
180,Andheri West,Mumbai,Studio Apartment 350 sqft,19.129737854003906,72.82915496826172,"17,000"
181,Andheri West,Mumbai,2 BHK 1200 Sq-ft Flat/Apartment for Rent in Chitralekha HERRITAGE Andheri West,19.13605492,72.83612939,"55,000"
182,Yari Road,Mumbai,4 BHK 1875 Sq-ft Flat/Apartment for Rent in Raheja Park Plaza Yari Road,19.1400976,72.8150628,1.4 Lac
183,Andheri West,Mumbai,3 BHK 1500 Sq-ft Flat/Apartment for Rent in Ballerina Apartment Andheri West,19.1453034,72.8232374,"60,000"
