,Locality,Region,Type,latitude,longitude,price
50,Film City Road,Mumbai,2 BHK 1212 Sq-ft Flat/Apartment for Rent in Omkar Ananta Film City Road,19.16885607,72.87786054,"38,000"
51,Goregaon East,Mumbai,3 BHK Flat 1750 sqft,19.167034149169922,72.88127136230469,"77,400"
52,Subhash Nagar - Goregaon East,Mumbai,3 BHK 2100 Sq-ft Flat/Apartment for Rent in RNA Continental Subhash Nagar,19.0586549,72.9020495,"80,000"
53,Royal Palms Estate,Mumbai,2 BHK Flat 764 sqft,19.153299,72.886621,"35,000"
54,Goregaon East,Mumbai,"2 BHK 1300 Sq-ft Flat/Apartment for Rent in Goregaon East, Mumbai",19.17388153076172,72.86473846435547,"52,000"
55,Goregaon East,Mumbai,2 BHK Flat 768 sqft,19.1590077,72.8692711,"28,000"
56,Film City Road,Mumbai,"2 BHK 750 Sq-ft Flat/Apartment for Rent in Goregaon East, Mumbai",20.72391128540039,72.9635009765625,"35,000"
57,Goregaon East,Mumbai,3 BHK 1690 Sq-ft Flat/Apartment for Rent in Oberoi Exquisite Goregaon East,19.17167384,72.86478709,1.1 Lac
58,Goregaon East,Mumbai,4 BHK Flat 3300 sqft,19.1547839,72.8540607,2.0 Lac
59,Aarey Milk Colony,Mumbai,1 BHK Flat 380 sqft,19.16265,72.88384,"16,500"
60,Royal Palms Estate,Mumbai,Studio Apartment 345 sqft,19.153608,72.883717,"18,000"
61,Goregaon East,Mumbai,2 BHK Flat 800 sqft,19.153299,72.886621,"23,500"
62,Goregaon East,Mumbai,2 BHK Flat 981 sqft,19.1556599477885,72.8852016782557,"35,000"
63,Goregaon East,Mumbai,3 BHK Flat 2250 sqft,19.1590077,72.8692711,1.0 Lac
64,Azad Nagar - Goregaon East,Mumbai,Studio Apartment 450 sqft,19.17418,72.87465,"33,000"
65,Ganesh Nagar - Goregaon East,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Neptune Living Point Ganesh Nagar,19.141983,72.9309595,"38,000"
66,Goregaon East,Mumbai,3 BHK 1525 Sq-ft Flat/Apartment for Rent in Heena Gaurav Jewels Goregaon East,19.1753667459889,72.8706262702931,"55,000"
67,Aarey Milk Colony,Mumbai,3 BHK 2100 Sq-ft Flat/Apartment for Rent in Oberoi Exquisite Aarey Milk Colony,19.17167384,72.86478709,1.1 Lac
68,Bimbisar Nagar,Mumbai,1 BHK Flat 655 sqft,19.146530151367188,72.85710144042969,"25,000"
69,Goregaon East,Mumbai,3 BHK 2195 Sq-ft Flat/Apartment for Rent in Oberoi Esquire Mohan Gokhale Marg,19.1590077,72.8692711,1.2 Lac
70,CAMA Industrial Estate,Mumbai,4 BHK Flat 2250 sqft,19.15684,72.85402,1.7 Lac
71,Goregaon East,Mumbai,2 BHK Flat 900 sqft,19.1590077,72.8692711,"30,000"
72,Goregaon East,Mumbai,3 BHK 1690 Sq-ft Flat/Apartment for Rent in Oberoi Exquisite mohan gokhale road,19.17167384,72.86478709,1.2 Lac
73,Goregaon East,Mumbai,2 BHK 750 Sq-ft Flat/Apartment for Rent in Aspen Park Goregaon East,19.1557975,72.8497677,"43,000"
74,Gokuldham,Mumbai,3 BHK 1500 Sq-ft Flat/Apartment for Rent in Heena Gaurav Jewels Gokuldham,19.1753667459889,72.8706262702931,"48,000"
75,Gokuldham,Mumbai,3 BHK 2120 Sq-ft Flat/Apartment for Rent in JP Decks Blue Gokuldham,19.17603669,72.86795229,"80,000"
76,Goregaon East,Mumbai,1 BHK 710 Sq-ft Flat/Apartment for Rent in Emerald Isle Goregaon East,19.123697,72.892869,"25,000"
77,Aarey Milk Colony,Mumbai,3 BHK 1876 Sq-ft Flat/Apartment for Rent in Oberoi Exquisite Aarey Milk Colony,19.17167384,72.86478709,1.2 Lac
78,Goregaon East,Mumbai,3 BHK Flat 1500 sqft,19.1590077,72.8692711,"65,000"
79,Vishveshwar Nagar,Mumbai,2 BHK Flat 1150 sqft,19.16892,72.85663,"53,500"
80,Goregaon East,Mumbai,3 BHK 2256 Sq-ft Flat/Apartment for Rent in Oberoi Esquire Goregaon East,19.1590077,72.8692711,1.1 Lac
81,Film City Road,Mumbai,1 BHK 430 Sq-ft Flat/Apartment for Rent in JP Decks Blue Film City Road,19.17603669,72.86795229,"15,000"
82,Jayprakash Nagar,Mumbai,3 BHK Flat 1200 sqft,19.164640426635742,72.85453796386719,"45,000"
83,Goregaon East,Mumbai,3 BHK 1290 Sq-ft Flat/Apartment for Rent in Oberoi Woods NEAR OBEROI MALL,19.1700134,72.8646545,"70,000"
84,Aarey Milk Colony,Mumbai,3 BHK 1820 Sq-ft Flat/Apartment for Rent in Oberoi Exquisite Aarey Milk Colony,19.17167384,72.86478709,1.3 Lac
